Easting,Northing,Elevation,Distance (m),origin,longitude,latitude
408796.034794797,1419576.71398776,16.4126463087953,1813.5625,Maptiler terrain provider,12.839873543235557,80.15951886924222
408795.659680346,1419575.78645988,16.4167537675229,1814.56335449219,Maptiler terrain provider,12.839865145611384,80.1595154405378
408795.284565902,1419574.85893199,16.4208612261077,1815.56408691406,Maptiler terrain provider,12.839856747987083,80.15951201183367
408794.909451455,1419573.9314041,16.424968684605,1816.56494140625,Maptiler terrain provider,12.839848350362752,80.1595085831297
408794.534337016,1419573.00387621,16.4290761429562,1817.56579589844,Maptiler terrain provider,12.839839952738378,80.15950515442603
408794.15922257,1419572.07634832,16.4331836012301,1818.56665039063,Maptiler terrain provider,12.83983155511397,80.15950172572252
408793.784108134,1419571.14882043,16.4372910593533,1819.5673828125,Maptiler terrain provider,12.83982315748953,80.1594982970193
408793.408993699,1419570.22129253,16.4413985173617,1820.56823730469,Maptiler terrain provider,12.839814759864959,80.1594948683163
408793.033879266,1419569.29376464,16.4455059752474,1821.56909179688,Maptiler terrain provider,12.839806362240443,80.15949143961353
408792.658764834,1419568.36623675,16.4496134330288,1822.56982421875,Maptiler terrain provider,12.839797964615894,80.15948801091099
408792.283650398,1419567.43870886,16.4537208907188,1823.57067871094,Maptiler terrain provider,12.839789566991305,80.15948458220862
408791.908535969,1419566.51118096,16.4578283482693,1824.57153320313,Maptiler terrain provider,12.839781169366596,80.15948115350653
408791.533421543,1419565.58365307,16.4619358056975,1825.572265625,Maptiler terrain provider,12.83977277174194,80.15947772480467
408791.158307122,1419564.65612517,16.4660432629891,1826.57312011719,Maptiler terrain provider,12.83976437411715,80.1594742961031
408790.783192706,1419563.72859728,16.4701507201513,1827.57397460938,Maptiler terrain provider,12.839755976492423,80.15947086740175
408790.408078277,1419562.80106939,16.474258177272,1828.57470703125,Maptiler terrain provider,12.839747578867657,80.15946743870052
408790.032963862,1419561.87354149,16.4783656342142,1829.57556152344,Maptiler terrain provider,12.83973918124276,80.15946400999962
408789.65784945,1419560.9460136,16.4824730910342,1830.57641601563,Maptiler terrain provider,12.839730783617924,80.15946058129896
408789.282735039,1419560.0184857,16.4865805477461,1831.5771484375,Maptiler terrain provider,12.83972238599296,80.15945715259852
408788.907620623,1419559.0909578,16.4906880043775,1832.57800292969,Maptiler terrain provider,12.839713988367961,80.15945372389825
408788.532506215,1419558.1634299,16.4947954608552,1833.57885742188,Maptiler terrain provider,12.839705590742925,80.15945029519827
408788.157391808,1419557.235902,16.4989029172243,1834.57971191406,Maptiler terrain provider,12.839697193117855,80.15944686649851
408787.782277397,1419556.30837411,16.5030103735063,1835.58044433594,Maptiler terrain provider,12.839688795492837,80.15944343779893
408787.407163,1419555.38084621,16.5071178296095,1836.58129882813,Maptiler terrain provider,12.839680397867696,80.15944000909968
408787.032048592,1419554.45331831,16.5112252856536,1837.58215332031,Maptiler terrain provider,12.839672000242514,80.15943658040055
408786.656934199,1419553.52579041,16.5153327415306,1838.58288574219,Maptiler terrain provider,12.839663602617298,80.15943315170178
408786.281819799,1419552.59826251,16.5194401973228,1839.58374023438,Maptiler terrain provider,12.839655204992047,80.15942972300314
408785.906705403,1419551.67073461,16.5235476529966,1840.58459472656,Maptiler terrain provider,12.839646807366757,80.15942629430475
408785.531591015,1419550.74320671,16.52765510852,1841.58532714844,Maptiler terrain provider,12.83963840974144,80.15942286560666
408785.15647662,1419549.8156788,16.5317625639705,1842.58618164063,Maptiler terrain provider,12.839630012115988,80.1594194369087
408784.781362229,1419548.8881509,16.5358700192945,1843.58703613281,Maptiler terrain provider,12.839621614490591,80.159416008211
408784.406247844,1419547.960623,16.539977474486,1844.58776855469,Maptiler terrain provider,12.83961321686516,80.15941257951357
408784.031133462,1419547.0330951,16.5440849295519,1845.58862304688,Maptiler terrain provider,12.839604819239696,80.15940915081637
408783.656019074,1419546.1055672,16.5481923845299,1846.58947753906,Maptiler terrain provider,12.839596421614194,80.15940572211935
408783.280904701,1419545.17803929,16.552299839344,1847.59020996094,Maptiler terrain provider,12.839588023988568,80.15940229342266
408782.905790311,1419544.25051139,16.5564072941305,1848.59106445313,Maptiler terrain provider,12.839579626362992,80.15939886472603
408782.530675941,1419543.32298348,16.5605147487067,1849.59191894531,Maptiler terrain provider,12.83957122873729,80.1593954360298
408782.155561566,1419542.39545557,16.5646222031995,1850.5927734375,Maptiler terrain provider,12.839562831111555,80.15939200733374
408781.780447199,1419541.46792767,16.5687296575411,1851.59350585938,Maptiler terrain provider,12.839554433485876,80.15938857863796
408781.405332828,1419540.54039976,16.5728371118107,1852.59436035156,Maptiler terrain provider,12.839546035860065,80.15938514994235
408781.030218459,1419539.61287186,16.57694456595,1853.59521484375,Maptiler terrain provider,12.839537638234312,80.15938172124697
408780.65510409,1419538.68534395,16.5810520199844,1854.59594726563,Maptiler terrain provider,12.839529240608433,80.15937829255182
408780.279989729,1419537.75781604,16.5851594738724,1855.59680175781,Maptiler terrain provider,12.839520842982516,80.15937486385695
408779.904875364,1419536.83028813,16.5892669276769,1856.59765625,Maptiler terrain provider,12.839512445356565,80.15937143516226
408779.529761007,1419535.90276023,16.5933743813307,1857.59838867188,Maptiler terrain provider,12.839504047730667,80.15936800646784
408779.154646645,1419534.97523232,16.5974818349006,1858.59924316406,Maptiler terrain provider,12.839495650104643,80.1593645777736
408778.779532298,1419534.04770441,16.6015892882955,1859.60009765625,Maptiler terrain provider,12.839487252478586,80.1593611490797
408778.40441794,1419533.1201765,16.605696741635,1860.60083007813,Maptiler terrain provider,12.839478854852489,80.15935772038591
408778.029303589,1419532.19264859,16.6098041948309,1861.60168457031,Maptiler terrain provider,12.839470457226362,80.15935429169241
408777.654189239,1419531.26512068,16.6139116479115,1862.6025390625,Maptiler terrain provider,12.839462059600194,80.15935086299913
408777.279074898,1419530.33759277,16.6180191008489,1863.60327148438,Maptiler terrain provider,12.839453661973991,80.15934743430614
408776.903960539,1419529.41006485,16.6221265537624,1864.60412597656,Maptiler terrain provider,12.83944526434766,80.1593440056132
408776.528846207,1419528.48253694,16.6262340064371,1865.60498046875,Maptiler terrain provider,12.839436866721385,80.15934057692073
408776.153731858,1419527.55500903,16.6303414590883,1866.60583496094,Maptiler terrain provider,12.839428469095077,80.1593371482283
408775.778617523,1419526.62748112,16.6344489115607,1867.60656738281,Maptiler terrain provider,12.83942007146873,80.15933371953622
408775.403503183,1419525.6999532,16.6385563639531,1868.607421875,Maptiler terrain provider,12.839411673842259,80.15933029084431
408775.028388845,1419524.77242529,16.6426638162302,1869.60827636719,Maptiler terrain provider,12.83940327621584,80.15932686215262
408774.653274515,1419523.84489738,16.6467712683495,1870.60900878906,Maptiler terrain provider,12.839394878589387,80.15932343346122
408774.278160186,1419522.91736946,16.6508787203715,1871.60986328125,Maptiler terrain provider,12.839386480962807,80.15932000477005
408773.903045859,1419521.98984154,16.6549861722708,1872.61071777344,Maptiler terrain provider,12.839378083336191,80.1593165760791
408773.527931528,1419521.06231363,16.6590936240759,1873.61145019531,Maptiler terrain provider,12.839369685709629,80.15931314738833
408773.15281721,1419520.13478571,16.66320107572,1874.6123046875,Maptiler terrain provider,12.839361288082943,80.1593097186979
408772.777702881,1419519.2072578,16.6673085273051,1875.61315917969,Maptiler terrain provider,12.83935289045631,80.15930629000758
408772.402588561,1419518.27972988,16.6714159787436,1876.61389160156,Maptiler terrain provider,12.839344492829547,80.15930286131754
408772.027474248,1419517.35220196,16.6755234300346,1877.61474609375,Maptiler terrain provider,12.839336095202755,80.15929943262779
408771.652359925,1419516.42467404,16.6796308812704,1878.61560058594,Maptiler terrain provider,12.839327697575921,80.15929600393815
408771.277245615,1419515.49714612,16.6837383323348,1879.61633300781,Maptiler terrain provider,12.839319299949056,80.15929257524886
408770.902131306,1419514.5696182,16.6878457832869,1880.6171875,Maptiler terrain provider,12.839310902322152,80.15928914655979
408770.527016988,1419513.64209028,16.6919532341766,1881.61804199219,Maptiler terrain provider,12.839302504695214,80.15928571787083
408770.151902683,1419512.71456237,16.6960606848949,1882.61889648438,Maptiler terrain provider,12.839294107068326,80.15928228918222
408769.776788374,1419511.78703444,16.7001681355258,1883.61962890625,Maptiler terrain provider,12.83928570944123,80.15927886049377
408769.401674079,1419510.85950652,16.7042755859781,1884.62048339844,Maptiler terrain provider,12.83927731181418,80.15927543180568
408769.026559772,1419509.9319786,16.7083830363856,1885.62133789063,Maptiler terrain provider,12.839268914187098,80.15927200311768
408768.651445474,1419509.00445068,16.712490486639,1886.6220703125,Maptiler terrain provider,12.839260516559984,80.15926857442997
408768.276331177,1419508.07692276,16.7165979367809,1887.62292480469,Maptiler terrain provider,12.839252118932825,80.1592651457425
408767.901216876,1419507.14939484,16.7207053868387,1888.62377929688,Maptiler terrain provider,12.839243721305637,80.15926171705519
408767.526102582,1419506.22186691,16.7248128367531,1889.62451171875,Maptiler terrain provider,12.83923532367832,80.15925828836816
408767.150988289,1419505.29433899,16.7289202865485,1890.62536621094,Maptiler terrain provider,12.839226926051058,80.15925485968137
408766.775874005,1419504.36681106,16.7330277361974,1891.62622070313,Maptiler terrain provider,12.839218528423674,80.15925143099486
408766.400759711,1419503.43928314,16.7371351857906,1892.626953125,Maptiler terrain provider,12.839210130796337,80.15924800230846
408766.025645436,1419502.51175522,16.7412426351772,1893.62780761719,Maptiler terrain provider,12.839201733168968,80.15924457362246
408765.650531144,1419501.58422729,16.7453500845466,1894.62866210938,Maptiler terrain provider,12.839193335541472,80.15924114493652
408765.275416873,1419500.65669936,16.74945753371,1895.62939453125,Maptiler terrain provider,12.839184937913945,80.15923771625097
408764.90030259,1419499.72917144,16.7535649828171,1896.63024902344,Maptiler terrain provider,12.839176540286466,80.15923428756554
408764.525188315,1419498.80164351,16.7576724317702,1897.63110351563,Maptiler terrain provider,12.839168142658862,80.15923085888039
408764.150074036,1419497.87411559,16.7617798806469,1898.63195800781,Maptiler terrain provider,12.839159745031312,80.15922743019541
408763.774959765,1419496.94658765,16.7658873293805,1899.63269042969,Maptiler terrain provider,12.839151347403547,80.15922400151072
408763.399845494,1419496.01905973,16.7699947779983,1900.63354492188,Maptiler terrain provider,12.839142949775924,80.15922057282626
408763.024731227,1419495.0915318,16.7741022264902,1901.63439941406,Maptiler terrain provider,12.839134552148181,80.15921714414202
408762.64961696,1419494.16400387,16.7782096748776,1902.63513183594,Maptiler terrain provider,12.839126154520397,80.15921371545801
408762.274502689,1419493.23647594,16.7823171231705,1903.63598632813,Maptiler terrain provider,12.839117756892579,80.15921028677417
408761.899388431,1419492.30894801,16.7864245712995,1904.63684082031,Maptiler terrain provider,12.839109359264723,80.15920685809067
408761.524274176,1419491.38142008,16.790532019302,1905.63757324219,Maptiler terrain provider,12.839100961636834,80.1592034294074
408761.14915991,1419490.45389215,16.7946394672597,1906.63842773438,Maptiler terrain provider,12.839092564008906,80.15920000072424
408760.774045657,1419489.52636422,16.7987469150351,1907.63928222656,Maptiler terrain provider,12.839084166380944,80.15919657204142
408760.398931399,1419488.59883629,16.8028543627343,1908.64001464844,Maptiler terrain provider,12.839075768752947,80.15919314335878
408760.02381715,1419487.67130835,16.8069618102831,1909.64086914063,Maptiler terrain provider,12.839067371124822,80.15918971467642
408759.648702898,1419486.74378042,16.8110692577407,1910.64172363281,Maptiler terrain provider,12.839058973496755,80.15918628599424
408759.273588651,1419485.81625249,16.8151767050582,1911.64245605469,Maptiler terrain provider,12.839050575868646,80.15918285731232
408758.898474407,1419484.88872455,16.819284152261,1912.64331054688,Maptiler terrain provider,12.839042178240415,80.15917942863065
408758.523360164,1419483.96119662,16.8233915993481,1913.64416503906,Maptiler terrain provider,12.83903378061224,80.15917599994918
408758.148245922,1419483.03366868,16.8274990463201,1914.64501953125,Maptiler terrain provider,12.839025382983934,80.15917257126796
408757.773131683,1419482.10614075,16.8316064931731,1915.64575195313,Maptiler terrain provider,12.839016985355688,80.15916914258696
408757.398017452,1419481.17861282,16.8357139398791,1916.64660644531,Maptiler terrain provider,12.839008587727404,80.15916571390626
408757.022903202,1419480.25108488,16.8398213865719,1917.6474609375,Maptiler terrain provider,12.83900019009899,80.15916228522559
408756.647788974,1419479.32355694,16.8439288330513,1918.64819335938,Maptiler terrain provider,12.83899179247054,80.15915885654533
408756.27267474,1419478.396029,16.8480362794535,1919.64904785156,Maptiler terrain provider,12.838983394842058,80.15915542786524
408755.897560515,1419477.46850107,16.852143725702,1920.64990234375,Maptiler terrain provider,12.838974997213633,80.15915199918544
408755.522446285,1419476.54097313,16.8562511718704,1921.65063476563,Maptiler terrain provider,12.838966599585076,80.1591485705058
408755.147332063,1419475.61344519,16.8603586178844,1922.65148925781,Maptiler terrain provider,12.838958201956485,80.15914514182646
408754.772217841,1419474.68591725,16.8644660637939,1923.65234375,Maptiler terrain provider,12.83894980432786,80.15914171314733
408754.397103616,1419473.75838932,16.8685735096126,1924.65307617188,Maptiler terrain provider,12.83894140669929,80.15913828446838
408754.0219894,1419472.83086137,16.8726809552885,1925.65393066406,Maptiler terrain provider,12.838933009070502,80.15913485578972
408753.64687519,1419471.90333344,16.8767884008126,1926.65478515625,Maptiler terrain provider,12.838924611441856,80.15913142711133
408753.27176097,1419470.97580549,16.8808958462895,1927.65563964844,Maptiler terrain provider,12.838916213812997,80.15912799843306
408752.896646763,1419470.04827755,16.8850032915907,1928.65637207031,Maptiler terrain provider,12.838907816184188,80.15912456975514
408752.52153254,1419469.12074961,16.8891107368644,1929.6572265625,Maptiler terrain provider,12.83889941855535,80.15912114107726
408752.146418342,1419468.19322167,16.8932181819072,1930.65808105469,Maptiler terrain provider,12.838891020926471,80.15911771239985
408751.771304128,1419467.26569373,16.8973256269224,1931.65881347656,Maptiler terrain provider,12.838882623297556,80.15911428372249
408751.396189928,1419466.33816578,16.9014330717587,1932.65966796875,Maptiler terrain provider,12.838874225668517,80.15911085504547
408751.021075725,1419465.41063784,16.9055405165046,1933.66052246094,Maptiler terrain provider,12.83886582803953,80.15910742636864
408750.645961522,1419464.4831099,16.9096479611457,1934.66125488281,Maptiler terrain provider,12.838857430410512,80.159103997692
408750.270847326,1419463.55558195,16.9137554056434,1935.662109375,Maptiler terrain provider,12.838849032781361,80.15910056901566
408749.895733132,1419462.62805401,16.9178628500223,1936.66296386719,Maptiler terrain provider,12.83884063515227,80.15909714033955
408749.520618934,1419461.70052606,16.9219702943136,1937.66369628906,Maptiler terrain provider,12.838832237523054,80.15909371166362
408749.145504744,1419460.77299812,16.926077738462,1938.66455078125,Maptiler terrain provider,12.838823839893886,80.15909028298796
408748.770390549,1419459.84547017,16.9301851825229,1939.66540527344,Maptiler terrain provider,12.838815442264597,80.15908685431248
408748.395276368,1419458.91794223,16.9342926264087,1940.66613769531,Maptiler terrain provider,12.83880704463536,80.15908342563733
408748.020162183,1419457.99041428,16.9384000702074,1941.6669921875,Maptiler terrain provider,12.838798647006,80.15907999696236
408747.645047993,1419457.06288633,16.942507513926,1942.66784667969,Maptiler terrain provider,12.838790249376599,80.15907656828756
408747.269933817,1419456.13535838,16.9466149574695,1943.66870117188,Maptiler terrain provider,12.838781851747166,80.15907313961311
408746.894819635,1419455.20783044,16.9507224009221,1944.66943359375,Maptiler terrain provider,12.838773454117787,80.15906971093881
408746.519705456,1419454.28030249,16.9548298442704,1945.67028808594,Maptiler terrain provider,12.838765056488281,80.15906628226475
408746.519705456,1419454.28030249,16.9548298442704,1945.67028808594,Maptiler terrain provider,12.838765056488281,80.15906628226475
408745.522624799,1419454.35418087,16.9597383927844,1946.67041015625,Maptiler terrain provider,12.838765695080408,80.15905709228304
408744.525544134,1419454.42805925,16.9646469414448,1947.67053222656,Maptiler terrain provider,12.838766333672211,80.15904790230121
408743.528463472,1419454.50193764,16.9695554901873,1948.67065429688,Maptiler terrain provider,12.838766972263778,80.1590387123194
408742.531382811,1419454.57581602,16.974464039027,1949.6708984375,Maptiler terrain provider,12.838767610854932,80.15902952233756
408741.534302147,1419454.6496944,16.9793725879769,1950.67102050781,Maptiler terrain provider,12.838768249445762,80.15902033235568
408740.537221487,1419454.72357279,16.9842811370094,1951.67114257813,Maptiler terrain provider,12.838768888036359,80.1590111423738
408739.540140823,1419454.79745117,16.989189686156,1952.67126464844,Maptiler terrain provider,12.838769526626539,80.15900195239186
408738.543060168,1419454.87132956,16.9940982353607,1953.67150878906,Maptiler terrain provider,12.838770165216486,80.15899276240998
408737.545979509,1419454.94520794,16.9990067846908,1954.67163085938,Maptiler terrain provider,12.83877080380602,80.15898357242804
408736.548898854,1419455.01908633,17.0039153340884,1955.67175292969,Maptiler terrain provider,12.838771442395318,80.1589743824461
408735.551818189,1419455.09296471,17.0088238836427,1956.671875,Maptiler terrain provider,12.838772080984201,80.15896519246405
408734.554737538,1419455.16684309,17.0137324332272,1957.67199707031,Maptiler terrain provider,12.838772719572761,80.15895600248211
408733.557656879,1419455.24072148,17.0186409829504,1958.67224121094,Maptiler terrain provider,12.838773358161086,80.15894681250006
408732.560576216,1419455.31459986,17.0235495327909,1959.67236328125,Maptiler terrain provider,12.838773996748996,80.15893762251795
408731.563495562,1419455.38847825,17.0284580826789,1960.67248535156,Maptiler terrain provider,12.838774635336671,80.1589284325359
408730.56641491,1419455.46235664,17.0333666326678,1961.67260742188,Maptiler terrain provider,12.838775273924025,80.15891924255385
408729.56933425,1419455.53623502,17.0382751827946,1962.67272949219,Maptiler terrain provider,12.838775912510963,80.15891005257168
408728.572253592,1419455.61011341,17.0431837330045,1963.67297363281,Maptiler terrain provider,12.838776551097666,80.15890086258952
408727.575172938,1419455.68399179,17.0480922833002,1964.67309570313,Maptiler terrain provider,12.838777189683956,80.15889167260737
408726.578092279,1419455.75787018,17.0530008337137,1965.67321777344,Maptiler terrain provider,12.83877782827001,80.15888248262513
408725.581011617,1419455.83174857,17.0579093842412,1966.67333984375,Maptiler terrain provider,12.838778466855743,80.15887329264287
408724.583930964,1419455.90562695,17.0628179348303,1967.67346191406,Maptiler terrain provider,12.838779105441057,80.15886410266063
408723.586850321,1419455.97950534,17.0677264854706,1968.67370605469,Maptiler terrain provider,12.838779744026139,80.15885491267848
408722.589769661,1419456.05338373,17.0726350362881,1969.673828125,Maptiler terrain provider,12.838780382610894,80.15884572269613
408721.592689003,1419456.12726211,17.0775435871953,1970.67395019531,Maptiler terrain provider,12.838781021195237,80.15883653271379
408720.595608349,1419456.2011405,17.0824521381888,1971.67407226563,Maptiler terrain provider,12.838781659779343,80.15882734273146
408719.598527699,1419456.27501888,17.0873606892541,1972.67419433594,Maptiler terrain provider,12.83878229836304,80.15881815274912
408718.60144705,1419456.34889727,17.0922692404195,1973.67443847656,Maptiler terrain provider,12.838782936946501,80.15880896276678
408717.604366391,1419456.42277566,17.0971777917235,1974.67456054688,Maptiler terrain provider,12.838783575529636,80.15879977278433
408716.607285742,1419456.49665405,17.1020863430822,1975.67468261719,Maptiler terrain provider,12.838784214112447,80.15879058280194
408715.610205084,1419456.57053243,17.1069948945942,1976.6748046875,Maptiler terrain provider,12.838784852694843,80.15878139281944
408714.613124435,1419456.64441082,17.1119034461532,1977.67504882813,Maptiler terrain provider,12.838785491277006,80.15877220283699
408713.616043781,1419456.71828921,17.1168119978403,1978.67517089844,Maptiler terrain provider,12.838786129858844,80.15876301285448
408712.618963138,1419456.7921676,17.1217205495644,1979.67529296875,Maptiler terrain provider,12.83878676844036,80.15875382287203
408711.621882491,1419456.86604598,17.126629101413,1980.67541503906,Maptiler terrain provider,12.838787407021455,80.15874463288952
408710.624801834,1419456.93992437,17.1315376534116,1981.67553710938,Maptiler terrain provider,12.83878804560232,80.1587354429069
408709.627721186,1419457.01380276,17.1364462054638,1982.67578125,Maptiler terrain provider,12.83878868418286,80.15872625292434
408708.630640534,1419457.08768115,17.1413547576346,1983.67590332031,Maptiler terrain provider,12.838789322763079,80.15871706294172
408707.63355988,1419457.16155954,17.146263309912,1984.67602539063,Maptiler terrain provider,12.83878996134297,80.15870787295904
408706.636479235,1419457.23543793,17.1511718622471,1985.67614746094,Maptiler terrain provider,12.838790599922538,80.15869868297642
408705.639398585,1419457.30931632,17.1560804147038,1986.67626953125,Maptiler terrain provider,12.83879123850178,80.15868949299374
408704.642317939,1419457.38319471,17.1609889672397,1987.67651367188,Maptiler terrain provider,12.838791877080698,80.15868030301107
408703.64523729,1419457.4570731,17.1658975198968,1988.67663574219,Maptiler terrain provider,12.838792515659293,80.15867111302833
408702.648156643,1419457.53095148,17.1708060726435,1989.6767578125,Maptiler terrain provider,12.838793154237473,80.1586619230456
408701.651075999,1419457.60482987,17.1757146254656,1990.67687988281,Maptiler terrain provider,12.838793792815416,80.15865273306287
408700.653995345,1419457.67870826,17.1806231784441,1991.67700195313,Maptiler terrain provider,12.838794431393039,80.15864354308002
408699.6569147,1419457.75258665,17.1855317314737,1992.67724609375,Maptiler terrain provider,12.838795069970336,80.15863435309723
408698.659834053,1419457.82646504,17.190440284614,1993.67736816406,Maptiler terrain provider,12.83879570854731,80.1586251631144
408697.662753413,1419457.90034343,17.1953488378155,1994.67749023438,Maptiler terrain provider,12.838796347123957,80.15861597313159
408696.665672765,1419457.97422182,17.2002573911557,1995.67761230469,Maptiler terrain provider,12.838796985700283,80.15860678314868
408695.668592119,1419458.04810021,17.2051659445964,1996.677734375,Maptiler terrain provider,12.83879762427628,80.15859759316578
408694.671511476,1419458.1219786,17.2100744981127,1997.67797851563,Maptiler terrain provider,12.838798262851956,80.15858840318288
408693.67443083,1419458.19585699,17.2149830517429,1998.67810058594,Maptiler terrain provider,12.838798901427305,80.15857921319991
408692.677350186,1419458.26973539,17.219891605459,1999.67822265625,Maptiler terrain provider,12.838799540002425,80.15857002321695
408691.680269545,1419458.34361378,17.2248001592652,2000.67834472656,Maptiler terrain provider,12.838800178577126,80.15856083323399
408690.683188902,1419458.41749217,17.2297087131855,2001.67858886719,Maptiler terrain provider,12.838800817151503,80.15855164325097
408689.686108254,1419458.49137056,17.2346172672235,2002.6787109375,Maptiler terrain provider,12.838801455725555,80.1585424532679
408688.689027616,1419458.56524895,17.2395258213122,2003.67883300781,Maptiler terrain provider,12.838802094299286,80.15853326328488
408687.691946974,1419458.63912734,17.2444343755225,2004.67895507813,Maptiler terrain provider,12.83880273287269,80.1585240733018
408686.694866329,1419458.71300573,17.2493429298434,2005.67907714844,Maptiler terrain provider,12.838803371445769,80.15851488331867
408685.697785687,1419458.78688412,17.2542514842499,2006.67932128906,Maptiler terrain provider,12.838804010018528,80.15850569333554
408684.700705048,1419458.86076252,17.2591600387393,2007.67944335938,Maptiler terrain provider,12.838804648591049,80.15849650335241
408683.703624404,1419458.93464091,17.2640685933536,2008.67956542969,Maptiler terrain provider,12.838805287163154,80.15848731336922
408682.706543764,1419459.0085193,17.2689771480542,2009.6796875,Maptiler terrain provider,12.838805925734938,80.15847812338603
408681.709463126,1419459.08239769,17.273885702837,2010.67980957031,Maptiler terrain provider,12.838806564306397,80.15846893340284
408680.71238248,1419459.15627609,17.2787942577547,2011.68005371094,Maptiler terrain provider,12.838807202877623,80.15845974341954
408679.715301848,1419459.23015448,17.2837028127136,2012.68017578125,Maptiler terrain provider,12.838807841448434,80.15845055343635
408678.718221206,1419459.30403287,17.2886113678144,2013.68029785156,Maptiler terrain provider,12.838808480018916,80.15844136345305
408677.721140561,1419459.37791126,17.2935199230255,2014.68041992188,Maptiler terrain provider,12.838809118589076,80.15843217346969
408676.724059926,1419459.45178965,17.2984284782916,2015.68054199219,Maptiler terrain provider,12.838809757158913,80.15842298348639
408675.726979288,1419459.52566805,17.303337033675,2016.68078613281,Maptiler terrain provider,12.838810395728514,80.15841379350303
408674.72989865,1419459.59954644,17.3082455891556,2017.68090820313,Maptiler terrain provider,12.838811034297702,80.15840460351967
408673.732818011,1419459.67342483,17.313154144736,2018.68103027344,Maptiler terrain provider,12.838811672866566,80.15839541353625
408672.735737381,1419459.74730323,17.3180627003817,2019.68115234375,Maptiler terrain provider,12.838812311435197,80.1583862235529
408671.738656741,1419459.82118162,17.3229712561729,2020.68127441406,Maptiler terrain provider,12.83881295000341,80.15837703356942
408670.741576109,1419459.89506001,17.3278798120152,2021.68151855469,Maptiler terrain provider,12.838813588571302,80.158367843586
408669.744495469,1419459.96893841,17.332788368003,2022.681640625,Maptiler terrain provider,12.838814227138961,80.15835865360248
408668.74741483,1419460.0428168,17.3376969240804,2023.68176269531,Maptiler terrain provider,12.838814865706201,80.15834946361895
408667.750334196,1419460.1166952,17.3426054802371,2024.68188476563,Maptiler terrain provider,12.838815504273208,80.15834027363542
408666.753253562,1419460.19057359,17.3475140364909,2025.68200683594,Maptiler terrain provider,12.838816142839802,80.15833108365189
408665.756172921,1419460.26445199,17.3524225928794,2026.68225097656,Maptiler terrain provider,12.838816781406157,80.15832189366824
408664.759092294,1419460.33833038,17.3573311493013,2027.68237304688,Maptiler terrain provider,12.838817419972102,80.15831270368471
408663.762011658,1419460.41220878,17.3622397058582,2028.68249511719,Maptiler terrain provider,12.838818058537813,80.15830351370107
408662.764931018,1419460.48608717,17.3671482625442,2029.6826171875,Maptiler terrain provider,12.83881869710311,80.15829432371737
408661.767850387,1419460.55996557,17.3720568192767,2030.68286132813,Maptiler terrain provider,12.838819335668168,80.15828513373373
408660.770769752,1419460.63384396,17.3769653761345,2031.68298339844,Maptiler terrain provider,12.838819974232818,80.15827594375003
408659.773689121,1419460.70772236,17.3818739330674,2032.68310546875,Maptiler terrain provider,12.83882061279723,80.15826675376633
408658.776608487,1419460.78160075,17.3867824901184,2033.68322753906,Maptiler terrain provider,12.838821251361228,80.15825756378257
408657.779527855,1419460.85547915,17.3916910472554,2034.68334960938,Maptiler terrain provider,12.83882188992499,80.15824837379881
408656.782447226,1419460.92935754,17.3965996044896,2035.68359375,Maptiler terrain provider,12.838822528488341,80.15823918381506
408655.7853666,1419461.00323594,17.401508161788,2036.68371582031,Maptiler terrain provider,12.838823167051457,80.1582299938313
408654.788285964,1419461.07711433,17.4064167192468,2037.68383789063,Maptiler terrain provider,12.838823805614155,80.15822080384743
408653.79120533,1419461.15099273,17.4113252767911,2038.68395996094,Maptiler terrain provider,12.838824444176621,80.15821161386356
408652.794124706,1419461.22487113,17.4162338343904,2039.68408203125,Maptiler terrain provider,12.838825082738763,80.15820242387974
408651.797044074,1419461.29874952,17.4211423921284,2040.68432617188,Maptiler terrain provider,12.838825721300491,80.15819323389582
408650.799963443,1419461.37262792,17.4260509499556,2041.68444824219,Maptiler terrain provider,12.838826359861987,80.15818404391189
408649.802882814,1419461.44650632,17.4309595078726,2042.6845703125,Maptiler terrain provider,12.838826998423157,80.15817485392796
408648.805802183,1419461.52038471,17.4358680659039,2043.68469238281,Maptiler terrain provider,12.83882763698391,80.15816566394398
408647.808721555,1419461.59426311,17.4407766240141,2044.68481445313,Maptiler terrain provider,12.83882827554443,80.15815647396
408646.811640923,1419461.66814151,17.4456851822458,2045.68505859375,Maptiler terrain provider,12.838828914104628,80.15814728397595
408645.8145603,1419461.74201991,17.4505937405353,2046.68518066406,Maptiler terrain provider,12.838829552664494,80.15813809399198
408644.817479673,1419461.8158983,17.4555022989393,2047.68530273438,Maptiler terrain provider,12.838830191223952,80.15812890400792
408643.820399044,1419461.8897767,17.4604108574572,2048.685546875,Maptiler terrain provider,12.838830829783177,80.15811971402383
408642.823318416,1419461.9636551,17.4653194160644,2049.685546875,Maptiler terrain provider,12.838831468342073,80.15811052403973
408641.826237799,1419462.0375335,17.4702279747195,2050.68579101563,Maptiler terrain provider,12.83883210690065,80.15810133405569
408640.829157166,1419462.11141189,17.4751365335555,2051.68579101563,Maptiler terrain provider,12.838832745458808,80.15809214407149
408639.83207654,1419462.18529029,17.4800450924494,2052.68603515625,Maptiler terrain provider,12.83883338401673,80.15808295408732
